9.16000	0.92326
9.17000	0.95046
9.18000	0.98331
9.19000	0.99727
9.20000	0.99991
9.21000	0.99541
9.22000	0.98843
9.23000	0.98266
9.24000	0.96805
9.25000	0.92641
9.26000	0.87220
9.27000	0.87315
9.28000	0.91023
9.29000	0.91694
9.30000	0.87738
9.31000	0.83349
9.32000	0.86398
9.33000	0.92691
9.34000	0.95589
9.35000	0.95789
9.36000	0.95983
9.37000	0.97882
9.38000	0.99592
9.39000	0.99987
9.40000	0.99226
9.41000	0.97441
9.42000	0.96382
9.43000	0.96349
9.44000	0.95009
9.45000	0.90230
9.46000	0.84348
9.47000	0.85298
9.48000	0.90278
9.49000	0.91811
9.50000	0.88861
9.51000	0.85693
9.52000	0.88988
9.53000	0.94673
9.54000	0.97384
9.55000	0.98146
9.56000	0.98749
9.57000	0.99645
9.58000	0.99997
9.59000	0.99452
9.60000	0.97409
9.61000	0.94130
9.62000	0.93144
9.63000	0.94212
9.64000	0.93370
9.65000	0.88452
9.66000	0.82649
9.67000	0.84470
9.68000	0.90379
9.69000	0.92643
9.70000	0.90860
9.71000	0.89021
9.72000	0.92183
9.73000	0.96745
9.74000	0.98886
9.75000	0.99644
9.76000	0.99973
9.77000	0.99908
9.78000	0.99447
9.79000	0.98235
9.80000	0.94943
9.81000	0.90343
9.82000	0.89814
9.83000	0.92276
9.84000	0.92190
9.85000	0.87606
9.86000	0.82381
9.87000	0.84957
9.88000	0.91314
9.89000	0.94062
9.90000	0.93432
9.91000	0.92823
9.92000	0.95454
9.93000	0.98535
9.94000	0.99805
9.95000	0.99961
9.96000	0.99359
9.97000	0.98590
9.98000	0.98045
9.99000	0.96575
